run_id,job_id,planned_release_ns,actual_start_ns,finish_ns,execution_time_ns,response_time_ns,release_jitter_ns,deadline_ns,deadline_miss,overrun,skipped_release
1,0,67037990000000,67037990067875,67037990181875,114000,181875,67875,67038000000000,0,0,0
1,1,67038000000000,67038000022750,67038000080875,58125,80875,22750,67038010000000,0,0,0
1,2,67038010000000,67038010060000,67038010092625,32625,92625,60000,67038020000000,0,0,0
1,3,67038020000000,67038020068750,67038020098125,29375,98125,68750,67038030000000,0,0,0
1,4,67038030000000,67038030063750,67038030091875,28125,91875,63750,67038040000000,0,0,0
1,5,67038040000000,67038040067750,67038040095625,27875,95625,67750,67038050000000,0,0,0
1,6,67038050000000,67038050063500,67038050091500,28000,91500,63500,67038060000000,0,0,0
1,7,67038060000000,67038060063250,67038060090875,27625,90875,63250,67038070000000,0,0,0
1,8,67038070000000,67038070067750,67038070095125,27375,95125,67750,67038080000000,0,0,0
1,9,67038080000000,67038080063125,67038080090875,27750,90875,63125,67038090000000,0,0,0
1,10,67038090000000,67038090067625,67038090095000,27375,95000,67625,67038100000000,0,0,0
1,11,67038100000000,67038100063500,67038100091125,27625,91125,63500,67038110000000,0,0,0
1,12,67038110000000,67038110063125,67038110090625,27500,90625,63125,67038120000000,0,0,0
1,13,67038120000000,67038120067500,67038120095250,27750,95250,67500,67038130000000,0,0,0
1,14,67038130000000,67038130063125,67038130090625,27500,90625,63125,67038140000000,0,0,0
1,15,67038140000000,67038140067625,67038140095250,27625,95250,67625,67038150000000,0,0,0
1,16,67038150000000,67038150063125,67038150090750,27625,90750,63125,67038160000000,0,0,0
1,17,67038160000000,67038160063000,67038160090750,27750,90750,63000,67038170000000,0,0,0
1,18,67038170000000,67038170067375,67038170094625,27250,94625,67375,67038180000000,0,0,0
1,19,67038180000000,67038180063375,67038180091250,27875,91250,63375,67038190000000,0,0,0
1,20,67038190000000,67038190067125,67038190094875,27750,94875,67125,67038200000000,0,0,0
1,21,67038200000000,67038200063500,67038200091375,27875,91375,63500,67038210000000,0,0,0
1,22,67038210000000,67038210067750,67038210094875,27125,94875,67750,67038220000000,0,0,0
1,23,67038220000000,67038220063250,67038220090875,27625,90875,63250,67038230000000,0,0,0
1,24,67038230000000,67038230068125,67038230095750,27625,95750,68125,67038240000000,0,0,0
1,25,67038240000000,67038240063875,67038240091750,27875,91750,63875,67038250000000,0,0,0
1,26,67038250000000,67038250063250,67038250090500,27250,90500,63250,67038260000000,0,0,0
1,27,67038260000000,67038260067250,67038260095250,28000,95250,67250,67038270000000,0,0,0
