run_id,job_id,planned_release_ns,actual_start_ns,finish_ns,execution_time_ns,response_time_ns,release_jitter_ns,deadline_ns,deadline_miss,overrun,skipped_release
1,0,242165340000000,242165340050500,242165356171125,16120625,16171125,50500,242165350000000,1,0,0
1,1,242165350000000,242165356518500,242165372528750,16010250,22528750,6518500,242165360000000,1,1,0
1,3,242165360000000,242165372699500,242165388552125,15852625,28552125,12699500,242165370000000,1,1,1
1,4,242165380000000,242165388729750,242165403943125,15213375,23943125,8729750,242165390000000,1,1,0
1,6,242165390000000,242165404118500,242165419932500,15814000,29932500,14118500,242165400000000,1,1,1
1,8,242165410000000,242165420119250,242165434792000,14672750,24792000,10119250,242165420000000,1,1,1
1,9,242165430000000,242165434959000,242165450881875,15922875,20881875,4959000,242165440000000,1,0,0
1,11,242165440000000,242165451041500,242165465223625,14182125,25223625,11041500,242165450000000,1,1,1
1,12,242165460000000,242165465390625,242165481242125,15851500,21242125,5390625,242165470000000,1,1,0
1,14,242165470000000,242165481393625,242165496604875,15211250,26604875,11393625,242165480000000,1,1,1
1,15,242165490000000,242165496753625,242165511397625,14644000,21397625,6753625,242165500000000,1,1,0
1,17,242165500000000,242165511710875,242165527608375,15897500,27608375,11710875,242165510000000,1,1,1
1,18,242165520000000,242165527794250,242165543677625,15883375,23677625,7794250,242165530000000,1,1,0
1,20,242165530000000,242165543953625,242165559869375,15915750,29869375,13953625,242165540000000,1,1,1
1,22,242165550000000,242165560076750,242165575872875,15796125,25872875,10076750,242165560000000,1,1,1
1,23,242165570000000,242165576102625,242165590561625,14459000,20561625,6102625,242165580000000,1,1,0
1,25,242165580000000,242165590732875,242165606616750,15883875,26616750,10732875,242165590000000,1,1,1
1,26,242165600000000,242165606789000,242165622150625,15361625,22150625,6789000,242165610000000,1,1,0
1,28,242165610000000,242165622315375,242165637697375,15382000,27697375,12315375,242165620000000,1,1,1
1,29,242165630000000,242165637866375,242165653764750,15898375,23764750,7866375,242165640000000,1,1,0
1,31,242165640000000,242165653931750,242165669608125,15676375,29608125,13931750,242165650000000,1,1,1
1,32,242165660000000,242165669771000,242165683179875,13408875,23179875,9771000,242165670000000,1,1,0
1,34,242165670000000,242165683368750,242165698659250,15290500,28659250,13368750,242165680000000,1,1,1
1,35,242165690000000,242165698817875,242165714062875,15245000,24062875,8817875,242165700000000,1,1,0
1,37,242165700000000,242165714232250,242165730083875,15851625,30083875,14232250,242165710000000,1,1,1
1,39,242165720000000,242165730239750,242165746181875,15942125,26181875,10239750,242165730000000,1,1,1
1,40,242165740000000,242165746342875,242165761561750,15218875,21561750,6342875,242165750000000,1,1,0
1,42,242165750000000,242165762510375,242165777694375,15184000,27694375,12510375,242165760000000,1,1,1
1,43,242165770000000,242165777870125,242165793767125,15897000,23767125,7870125,242165780000000,1,1,0
1,45,242165780000000,242165793918000,242165809823625,15905625,29823625,13918000,242165790000000,1,1,1
1,46,242165800000000,242165809983875,242165825713625,15729750,25713625,9983875,242165810000000,1,1,0
1,48,242165810000000,242165825882750,242165841126875,15244125,31126875,15882750,242165820000000,1,1,1
1,50,242165830000000,242165841287500,242165854714750,13427250,24714750,11287500,242165840000000,1,1,1
1,51,242165850000000,242165854906625,242165870691750,15785125,20691750,4906625,242165860000000,1,0,0
1,53,242165860000000,242165870858375,242165885051250,14192875,25051250,10858375,242165870000000,1,1,1
1,54,242165880000000,242165885221625,242165901126000,15904375,21126000,5221625,242165890000000,1,1,0
1,56,242165890000000,242165901294375,242165916951250,15656875,26951250,11294375,242165900000000,1,1,1
1,57,242165910000000,242165917119500,242165932996625,15877125,22996625,7119500,242165920000000,1,1,0
1,59,242165920000000,242165933164125,242165947743000,14578875,27743000,13164125,242165930000000,1,1,1
1,60,242165940000000,242165948781375,242165964756875,15975500,24756875,8781375,242165950000000,1,1,0
1,62,242165950000000,242165964952125,242165980055625,15103500,30055625,14952125,242165960000000,1,1,1
1,64,242165970000000,242165980212375,242165995673250,15460875,25673250,10212375,242165980000000,1,1,1
1,65,242165990000000,242165995857625,242166011223375,15365750,21223375,5857625,242166000000000,1,1,0
1,67,242166000000000,242166011388250,242166026772250,15384000,26772250,11388250,242166010000000,1,1,1
1,68,242166020000000,242166026935500,242166041807625,14872125,21807625,6935500,242166030000000,1,1,0
1,70,242166030000000,242166041970125,242166057873000,15902875,27873000,11970125,242166040000000,1,1,1
1,71,242166050000000,242166058037000,242166073273250,15236250,23273250,8037000,242166060000000,1,1,0
1,73,242166060000000,242166073427875,242166089264500,15836625,29264500,13427875,242166070000000,1,1,1
1,74,242166080000000,242166089426000,242166105340000,15914000,25340000,9426000,242166090000000,1,1,0
1,76,242166090000000,242166105504500,242166121472250,15967750,31472250,15504500,242166100000000,1,1,1
1,78,242166110000000,242166121643000,242166136777500,15134500,26777500,11643000,242166120000000,1,1,1
1,79,242166130000000,242166137624625,242166152857875,15233250,22857875,7624625,242166140000000,1,1,0
1,81,242166140000000,242166153021000,242166168229875,15208875,28229875,13021000,242166150000000,1,1,1
1,82,242166160000000,242166168390625,242166184231375,15840750,24231375,8390625,242166170000000,1,1,0
1,84,242166170000000,242166184383125,242166200294250,15911125,30294250,14383125,242166180000000,1,1,1
1,86,242166190000000,242166200461625,242166216321750,15860125,26321750,10461625,242166200000000,1,1,1
1,87,242166210000000,242166216476875,242166232231875,15755000,22231875,6476875,242166220000000,1,1,0
1,89,242166220000000,242166232382250,242166247519000,15136750,27519000,12382250,242166230000000,1,1,1
1,90,242166240000000,242166247697000,242166263591125,15894125,23591125,7697000,242166250000000,1,1,0
1,92,242166250000000,242166263903875,242166279791750,15887875,29791750,13903875,242166260000000,1,1,1
1,93,242166270000000,242166279992250,242166295860000,15867750,25860000,9992250,242166280000000,1,1,0
1,95,242166280000000,242166296046625,242166311917125,15870500,31917125,16046625,242166290000000,1,1,1
1,97,242166300000000,242166312105375,242166327521125,15415750,27521125,12105375,242166310000000,1,1,1
1,98,242166320000000,242166327685875,242166341882125,14196250,21882125,7685875,242166330000000,1,1,0
1,100,242166330000000,242166342060875,242166357992875,15932000,27992875,12060875,242166340000000,1,1,1
1,101,242166350000000,242166358157500,242166373700750,15543250,23700750,8157500,242166360000000,1,1,0
1,103,242166360000000,242166373893500,242166390053875,16160375,30053875,13893500,242166370000000,1,1,1
1,105,242166380000000,242166390260375,242166406121250,15860875,26121250,10260375,242166390000000,1,1,1
1,106,242166400000000,242166406301250,242166422179250,15878000,22179250,6301250,242166410000000,1,1,0
1,108,242166410000000,242166422357625,242166438169125,15811500,28169125,12357625,242166420000000,1,1,1
1,109,242166430000000,242166438322250,242166452888500,14566250,22888500,8322250,242166440000000,1,1,0
1,111,242166440000000,242166453050750,242166468902250,15851500,28902250,13050750,242166450000000,1,1,1
1,112,242166460000000,242166469186750,242166485089750,15903000,25089750,9186750,242166470000000,1,1,0
1,114,242166470000000,242166485284875,242166500507500,15222625,30507500,15284875,242166480000000,1,1,1
1,116,242166490000000,242166500678250,242166516550875,15872625,26550875,10678250,242166500000000,1,1,1
1,117,242166510000000,242166516714375,242166532611875,15897500,22611875,6714375,242166520000000,1,1,0
1,119,242166520000000,242166532784125,242166547867250,15083125,27867250,12784125,242166530000000,1,1,1
1,120,242166540000000,242166548048875,242166562845375,14796500,22845375,8048875,242166550000000,1,1,0
1,122,242166550000000,242166563014625,242166578917125,15902500,28917125,13014625,242166560000000,1,1,1
1,123,242166570000000,242166579082750,242166594913250,15830500,24913250,9082750,242166580000000,1,1,0
1,125,242166580000000,242166595844875,242166610767375,14922500,30767375,15844875,242166590000000,1,1,1
1,127,242166600000000,242166610964000,242166626635000,15671000,26635000,10964000,242166610000000,1,1,1
