run_id,job_id,planned_release_ns,actual_start_ns,finish_ns,execution_time_ns,response_time_ns,release_jitter_ns,deadline_ns,deadline_miss,overrun,skipped_release
1,0,68422820000000,68422820039125,68422820168500,129375,168500,39125,68422830000000,0,0,0
1,1,68422830000000,68422830059875,68422830110250,50375,110250,59875,68422840000000,0,0,0
1,2,68422840000000,68422840034500,68422840066750,32250,66750,34500,68422850000000,0,0,0
1,3,68422850000000,68422850063875,68422850092000,28125,92000,63875,68422860000000,0,0,0
1,4,68422860000000,68422860068875,68422860096500,27625,96500,68875,68422870000000,0,0,0
1,5,68422870000000,68422870062125,68422870089875,27750,89875,62125,68422880000000,0,0,0
1,6,68422880000000,68422880069250,68422880096750,27500,96750,69250,68422890000000,0,0,0
1,7,68422890000000,68422890063125,68422890091000,27875,91000,63125,68422900000000,0,0,0
1,8,68422900000000,68422900063250,68422900091250,28000,91250,63250,68422910000000,0,0,0
1,9,68422910000000,68422910063250,68422910091000,27750,91000,63250,68422920000000,0,0,0
1,10,68422920000000,68422920063250,68422920090500,27250,90500,63250,68422930000000,0,0,0
1,11,68422930000000,68422930067000,68422930094750,27750,94750,67000,68422940000000,0,0,0
1,12,68422940000000,68422940063250,68422940090500,27250,90500,63250,68422950000000,0,0,0
1,13,68422950000000,68422950067375,68422950095250,27875,95250,67375,68422960000000,0,0,0
1,14,68422960000000,68422960063250,68422960090625,27375,90625,63250,68422970000000,0,0,0
1,15,68422970000000,68422970067375,68422970095250,27875,95250,67375,68422980000000,0,0,0
1,16,68422980000000,68422980063000,68422980090375,27375,90375,63000,68422990000000,0,0,0
1,17,68422990000000,68422990067125,68422990095250,28125,95250,67125,68423000000000,0,0,0
1,18,68423000000000,68423000063500,68423000091000,27500,91000,63500,68423010000000,0,0,0
1,19,68423010000000,68423010067500,68423010095250,27750,95250,67500,68423020000000,0,0,0
1,20,68423020000000,68423020063375,68423020090750,27375,90750,63375,68423030000000,0,0,0
1,21,68423030000000,68423030062875,68423030090625,27750,90625,62875,68423040000000,0,0,0
1,22,68423040000000,68423040067250,68423040094625,27375,94625,67250,68423050000000,0,0,0
1,23,68423050000000,68423050062875,68423050090500,27625,90500,62875,68423060000000,0,0,0
1,24,68423060000000,68423060062875,68423060090375,27500,90375,62875,68423070000000,0,0,0
1,25,68423070000000,68423070067250,68423070094750,27500,94750,67250,68423080000000,0,0,0
1,26,68423080000000,68423080063500,68423080091000,27500,91000,63500,68423090000000,0,0,0
1,27,68423090000000,68423090067500,68423090095250,27750,95250,67500,68423100000000,0,0,0
1,28,68423100000000,68423100063000,68423100090250,27250,90250,63000,68423110000000,0,0,0
1,29,68423110000000,68423110062750,68423110090625,27875,90625,62750,68423120000000,0,0,0
1,30,68423120000000,68423120067250,68423120094750,27500,94750,67250,68423130000000,0,0,0
1,31,68423130000000,68423130063000,68423130090750,27750,90750,63000,68423140000000,0,0,0
1,32,68423140000000,68423140067125,68423140094000,26875,94000,67125,68423150000000,0,0,0
1,33,68423150000000,68423150063000,68423150090875,27875,90875,63000,68423160000000,0,0,0
1,34,68423160000000,68423160062875,68423160090375,27500,90375,62875,68423170000000,0,0,0
1,35,68423170000000,68423170066750,68423170094625,27875,94625,66750,68423180000000,0,0,0
1,36,68423180000000,68423180063000,68423180090250,27250,90250,63000,68423190000000,0,0,0
1,37,68423190000000,68423190067250,68423190095125,27875,95125,67250,68423200000000,0,0,0
1,38,68423200000000,68423200062875,68423200090250,27375,90250,62875,68423210000000,0,0,0
1,39,68423210000000,68423210062750,68423210090375,27625,90375,62750,68423220000000,0,0,0
1,40,68423220000000,68423220067125,68423220094500,27375,94500,67125,68423230000000,0,0,0
1,41,68423230000000,68423230063000,68423230090625,27625,90625,63000,68423240000000,0,0,0
1,42,68423240000000,68423240067250,68423240094750,27500,94750,67250,68423250000000,0,0,0
1,43,68423250000000,68423250062875,68423250089875,27000,89875,62875,68423260000000,0,0,0
1,44,68423260000000,68423260062875,68423260090375,27500,90375,62875,68423270000000,0,0,0
1,45,68423270000000,68423270071375,68423270100500,29125,100500,71375,68423280000000,0,0,0
1,46,68423280000000,68423280063375,68423280091375,28000,91375,63375,68423290000000,0,0,0
1,47,68423290000000,68423290062875,68423290091000,28125,91000,62875,68423300000000,0,0,0
1,48,68423300000000,68423300063625,68423300091250,27625,91250,63625,68423310000000,0,0,0
1,49,68423310000000,68423310063125,68423310090750,27625,90750,63125,68423320000000,0,0,0
1,50,68423320000000,68423320068250,68423320096250,28000,96250,68250,68423330000000,0,0,0
1,51,68423330000000,68423330063250,68423330091750,28500,91750,63250,68423340000000,0,0,0
1,52,68423340000000,68423340063000,68423340090625,27625,90625,63000,68423350000000,0,0,0
1,53,68423350000000,68423350067250,68423350094625,27375,94625,67250,68423360000000,0,0,0
1,54,68423360000000,68423360062875,68423360090125,27250,90125,62875,68423370000000,0,0,0
1,55,68423370000000,68423370062750,68423370089375,26625,89375,62750,68423380000000,0,0,0
1,56,68423380000000,68423380067125,68423380094625,27500,94625,67125,68423390000000,0,0,0
1,57,68423390000000,68423390063000,68423390090125,27125,90125,63000,68423400000000,0,0,0
1,58,68423400000000,68423400067250,68423400095000,27750,95000,67250,68423410000000,0,0,0
1,59,68423410000000,68423410063000,68423410089875,26875,89875,63000,68423420000000,0,0,0
1,60,68423420000000,68423420067125,68423420093375,26250,93375,67125,68423430000000,0,0,0
1,61,68423430000000,68423430062875,68423430089500,26625,89500,62875,68423440000000,0,0,0
1,62,68423440000000,68423440067125,68423440094750,27625,94750,67125,68423450000000,0,0,0
1,63,68423450000000,68423450063000,68423450090375,27375,90375,63000,68423460000000,0,0,0
1,64,68423460000000,68423460067000,68423460094375,27375,94375,67000,68423470000000,0,0,0
1,65,68423470000000,68423470063375,68423470090250,26875,90250,63375,68423480000000,0,0,0
1,66,68423480000000,68423480061875,68423480089750,27875,89750,61875,68423490000000,0,0,0
1,67,68423490000000,68423490067250,68423490094875,27625,94875,67250,68423500000000,0,0,0
1,68,68423500000000,68423500062875,68423500090750,27875,90750,62875,68423510000000,0,0,0
1,69,68423510000000,68423510062750,68423510090250,27500,90250,62750,68423520000000,0,0,0
1,70,68423520000000,68423520067000,68423520094875,27875,94875,67000,68423530000000,0,0,0
1,71,68423530000000,68423530063000,68423530090375,27375,90375,63000,68423540000000,0,0,0
1,72,68423540000000,68423540067125,68423540095125,28000,95125,67125,68423550000000,0,0,0
1,73,68423550000000,68423550062625,68423550089875,27250,89875,62625,68423560000000,0,0,0
1,74,68423560000000,68423560067250,68423560095125,27875,95125,67250,68423570000000,0,0,0
1,75,68423570000000,68423570062875,68423570090375,27500,90375,62875,68423580000000,0,0,0
1,76,68423580000000,68423580062750,68423580090250,27500,90250,62750,68423590000000,0,0,0
1,77,68423590000000,68423590067000,68423590094250,27250,94250,67000,68423600000000,0,0,0
1,78,68423600000000,68423600063250,68423600090000,26750,90000,63250,68423610000000,0,0,0
1,79,68423610000000,68423610067000,68423610094375,27375,94375,67000,68423620000000,0,0,0
1,80,68423620000000,68423620063000,68423620090750,27750,90750,63000,68423630000000,0,0,0
1,81,68423630000000,68423630067125,68423630094500,27375,94500,67125,68423640000000,0,0,0
1,82,68423640000000,68423640063000,68423640090500,27500,90500,63000,68423650000000,0,0,0
1,83,68423650000000,68423650067125,68423650094250,27125,94250,67125,68423660000000,0,0,0
1,84,68423660000000,68423660062875,68423660090500,27625,90500,62875,68423670000000,0,0,0
1,85,68423670000000,68423670062875,68423670090375,27500,90375,62875,68423680000000,0,0,0
1,86,68423680000000,68423680067125,68423680094375,27250,94375,67125,68423690000000,0,0,0
1,87,68423690000000,68423690063250,68423690090625,27375,90625,63250,68423700000000,0,0,0
1,88,68423700000000,68423700067250,68423700095125,27875,95125,67250,68423710000000,0,0,0
