timestamp_ns,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,temp_mC,governor,load1,load5
before,1200000,1200000,1200000,1200000,57000,interactive,0.22 0.24 0.13 1/121 9465
after,1200000,1200000,1200000,1200000,58000,interactive,0.35 0.28 0.15 1/122 9482
