timestamp_ns,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,temp_mC,governor,load1,load5
before,1200000,1200000,1200000,1200000,56000,interactive,0.04 0.16 0.15 1/120 9515
after,1200000,1200000,1200000,1200000,56000,interactive,0.01 0.13 0.14 1/120 9521
